Date,Spot,USD_1M,USD_3M,CAD_1M,CAD_3M,Forward_1M,Forward_3M
2004-07-08,1.3168,0.011399999999999999,0.0127,0.0191,0.0199,1.315956396069589,1.3144414935694917
2004-07-09,1.3179,0.011399999999999999,0.0128,0.0191,0.0199,1.317055691357922,1.3155723077688504
2004-07-12,1.3179,0.0116,0.0134,0.0191,0.0199,1.3170776214525215,1.3157690141545813
2004-07-13,1.3187,0.011899999999999999,0.0134,0.0191,0.0199,1.3179100373572066,1.3165677205900645
2004-07-14,1.3222,0.011699999999999999,0.0134,0.0192,0.0203,1.3213749450878594,1.3199307215879412
2004-07-15,1.3233,0.0115,0.013500000000000002,0.0192,0.0203,1.3224522389177316,1.3210617491231997
2004-07-16,1.3103,0.0115,0.013500000000000002,0.0192,0.0203,1.3094605672590522,1.308083737532025
2004-07-19,1.3069,0.0116,0.013500000000000002,0.0192,0.0203,1.3060736188764641,1.3046894883466407
2004-07-20,1.3133,0.012199999999999999,0.013600000000000001,0.0192,0.0203,1.312535132121938,1.3111113300002488
2004-07-21,1.3213,0.0121,0.013500000000000002,0.0194,0.0204,1.320497506531108,1.3190323226544618
2004-07-22,1.3173,0.0121,0.0137,0.0194,0.0204,1.3164999359369018,1.3151047184359763
2004-07-23,1.3213,0.0123,0.0138,0.0194,0.0204,1.3205194926535435,1.3191309173216592
2004-07-26,1.3314,0.0129,0.014499999999999999,0.0194,0.0204,1.3306799890177545,1.329446149636852
2004-07-27,1.3324,0.013500000000000002,0.0146,0.0194,0.0204,1.3317459606968736,1.3304778231021785
2004-07-28,1.329,0.0132,0.0146,0.019299999999999998,0.0208,1.3283255098050635,1.3269507063270989
2004-07-29,1.3256,0.0129,0.014499999999999999,0.019299999999999998,0.0208,1.324894148577704,1.3235229805013924
2004-07-30,1.3314,0.0127,0.014499999999999999,0.019299999999999998,0.0208,1.3306689058431023,1.32931389275766
2004-08-02,1.3322,0.0128,0.015,0.019299999999999998,0.0208,1.3314795503897898,1.3302783028253082
2004-08-03,1.3173,0.0137,0.0148,0.019299999999999998,0.0208,1.3166862471192164,1.315334271786709
2004-08-04,1.3159,0.0134,0.0149,0.019,0.020499999999999997,1.3152868841001748,1.3140671334411143
2004-08-05,1.3184,0.0134,0.0148,0.019,0.020499999999999997,1.3177857192778102,1.3165308593458527
2004-08-06,1.3122,0.013600000000000001,0.0144,0.019,0.020499999999999997,1.3116104434645148,1.3102090983708494
2004-08-09,1.3181,0.013999999999999999,0.0151,0.019,0.020499999999999997,1.3175516598718697,1.3163296381047134
2004-08-10,1.3207,0.014199999999999999,0.015,0.019,0.020499999999999997,1.3201725551210584,1.3188932968536249
2004-08-11,1.3245,0.013999999999999999,0.0144,0.0189,0.0203,1.3239600129795572,1.322556227147228
2004-08-12,1.3309,0.0131,0.0143,0.0189,0.0203,1.3302577432210934,1.3289137303186331
2004-08-13,1.3082,0.0132,0.0144,0.0189,0.0203,1.3075795821581009,1.3062801482476434
2004-08-16,1.3063,0.013600000000000001,0.0149,0.0189,0.0203,1.305723958099327,1.304545399597045
2004-08-17,1.3065,0.0138,0.0148,0.0189,0.0203,1.3059456106632052,1.3047126333855685
2004-08-18,1.3045,0.0137,0.0149,0.0191,0.0204,1.3039139078633175,1.302715413889165
2004-08-19,1.2965,0.013500000000000002,0.0148,0.0191,0.0204,1.2958959281476983,1.294694110038802
2004-08-20,1.2975,0.0134,0.0149,0.0191,0.0204,1.296884666905176,1.2957249900507413
2004-08-23,1.3073,0.013300000000000001,0.0154,0.0191,0.0204,1.3066691424482697,1.3056741667495768
2004-08-24,1.3067,0.0139,0.0154,0.0191,0.0204,1.3061346631611352,1.3050749129439854
2004-08-25,1.3044,0.0138,0.0154,0.0191,0.0213,1.303824805517884,1.3024862009797824
2004-08-26,1.3075,0.013999999999999999,0.0155,0.0191,0.0213,1.306945195563728,1.3056141670604036
2004-08-27,1.312,0.0143,0.015600000000000001,0.0191,0.0213,1.3114760339792497,1.310140302887126
2004-08-30,1.3166,0.014499999999999999,0.0161,0.0191,0.0213,1.3160961053656262,1.3148974858876483
2004-08-31,1.3123,0.014499999999999999,0.0159,0.0191,0.0213,1.3117977510795316,1.3105377788277424
2004-09-01,1.3071,0.0143,0.0158,0.0206,0.022000000000000002,1.3064149485050662,1.3050850770760813
2004-09-02,1.2997,0.0146,0.016,0.0206,0.022000000000000002,1.2990512636640434,1.2977611138736946
2004-09-03,1.2999,0.0149,0.0165,0.0206,0.022000000000000002,1.2992836056436452,1.2981224142217802
2004-09-06,1.298,0.0149,0.0165,0.0206,0.022000000000000002,1.2973845065970087,1.296225012431626
2004-09-07,1.2877,0.015300000000000001,0.0166,0.0206,0.022000000000000002,1.2871322404871637,1.2859711138736947
2004-09-08,1.29,0.015700000000000002,0.0165,0.0215,0.0232,1.289377615106268,1.287851710081527
2004-09-09,1.287,0.015700000000000002,0.016399999999999998,0.0215,0.0232,1.2863790625129974,1.2848247166434679
2004-09-10,1.2909,0.016,0.0166,0.0215,0.0232,1.2903093956660985,1.2887822976734937
2004-09-13,1.3012,0.0159,0.0166,0.0215,0.0232,1.3005938593353574,1.299065400676079
2004-09-14,1.2936,0.015700000000000002,0.0166,0.0215,0.0232,1.2929758782181924,1.2914778683634918
2004-09-15,1.2965,0.015600000000000001,0.0167,0.0218,0.0235,1.2958313563692627,1.294308823163912
2004-09-16,1.2899,0.0155,0.0167,0.0218,0.0235,1.2892240305112381,1.2877199776314154
2004-09-17,1.2976,0.0158,0.0171,0.0218,0.0235,1.296952376515996,1.2955359661985835
2004-09-20,1.2935,0.016,0.0173,0.0218,0.0235,1.2928759420386302,1.2915067851373183
2004-09-21,1.2865,0.016200000000000003,0.0172,0.0218,0.0235,1.2859007220216607,1.2844855971169378
2004-09-22,1.2826,0.015300000000000001,0.0171,0.0217,0.0241,1.2819171814302468,1.2803688924231507
2004-09-23,1.2793,0.015300000000000001,0.0172,0.0217,0.0241,1.2786189382533253,1.2771064237966256
2004-09-24,1.2733,0.015300000000000001,0.0173,0.0217,0.0241,1.2726221324771037,1.2711483536691435
2004-09-27,1.2715,0.0159,0.0174,0.0217,0.0241,1.2708865509869651,1.2693829924703661
2004-09-28,1.2718,0.016200000000000003,0.0172,0.0217,0.0241,1.271218143856526,1.2696192838150147
2004-09-29,1.2699,0.0152,0.0172,0.0229,0.0245,1.2690866995483618,1.2675965411852403
2004-09-30,1.2618,0.0147,0.0171,0.0229,0.0245,1.2609394122882167,1.2594798807305256
2004-10-01,1.2603,0.0152,0.0171,0.0229,0.0245,1.2594928478154188,1.2579826388371227
2004-10-04,1.2716,0.0154,0.0171,0.0229,0.0245,1.2708067637591596,1.2692618611007582
2004-10-05,1.2602,0.015700000000000002,0.0171,0.0229,0.0245,1.259445320180655,1.257882822710896
2004-10-06,1.2589,0.015600000000000001,0.0171,0.022799999999999997,0.025,1.2581460924243937,1.2564291155279503
2004-10-07,1.2599,0.015600000000000001,0.017,0.022799999999999997,0.025,1.259145493562232,1.2573958509316772
2004-10-08,1.2513,0.015600000000000001,0.0171,0.022799999999999997,0.025,1.2505506437768243,1.2488440322981367
2004-10-11,1.2546,0.015600000000000001,0.0171,0.022799999999999997,0.025,1.2538486675316898,1.2521375552795029
2004-10-12,1.256,0.0159,0.0172,0.022799999999999997,0.025,1.2552791695778023,1.25356601242236
2004-10-13,1.2561,0.0159,0.0172,0.0235,0.025099999999999997,1.255306024867967,1.2536346724304985
2004-10-14,1.2565,0.016,0.0174,0.0235,0.025099999999999997,1.2557162223978044,1.2540963205883082
2004-10-15,1.2533,0.0159,0.0176,0.0235,0.025099999999999997,1.25250779473531,1.2509647164045614
2004-10-18,1.2565,0.0161,0.0181,0.0235,0.025099999999999997,1.2557266727658334,1.254314836898462
2004-10-19,1.259,0.0163,0.0182,0.0235,0.025099999999999997,1.2582460764336507,1.2568417679063875
2004-10-20,1.2457,0.016200000000000003,0.0182,0.0239,0.0255,1.2449022646562264,1.24344099863371
2004-10-21,1.2427,0.016399999999999998,0.018500000000000003,0.0239,0.0255,1.241924856327814,1.240539051049559
2004-10-22,1.2341,0.0165,0.018500000000000003,0.0239,0.0255,1.2333404843686324,1.2319540057135758
2004-10-25,1.2208,0.0173,0.019,0.0239,0.0255,1.2201298946265353,1.2188287666128432
2004-10-26,1.2251,0.0182,0.0191,0.0239,0.0255,1.2245192341919013,1.2231522568625015
2004-10-27,1.2254,0.0178,0.0192,0.024,0.025699999999999997,1.224768140385895,1.223421437265569
2004-10-28,1.2218,0.0171,0.0191,0.024,0.025699999999999997,1.221098867265469,1.2197968999180269
2004-10-29,1.2178,0.0173,0.0191,0.024,0.025699999999999997,1.2171214188290085,1.2158034577837395
2004-11-01,1.2232,0.0179,0.0199,0.024,0.025699999999999997,1.2225794477711245,1.2214376828874483
2004-11-02,1.2246,0.018600000000000002,0.0197,0.024,0.025699999999999997,1.2240500299401196,1.222774826738207
2004-11-03,1.2086,0.0183,0.0196,0.023700000000000002,0.0262,1.2080572020259985,1.2066187869455065
2004-11-04,1.207,0.018500000000000003,0.019799999999999998,0.023700000000000002,0.0262,1.2064779976213647,1.2050813670458496
2004-11-05,1.1976,0.018600000000000002,0.0203,0.023700000000000002,0.0262,1.1970920232540732,1.195845035020615
2004-11-08,1.1936,0.018799999999999997,0.0207,0.023700000000000002,0.0262,1.1931135740246346,1.1919694799066116
2004-11-09,1.1998,0.0189,0.0208,0.023700000000000002,0.0262,1.199321025973702,1.1981908101932344
2004-11-10,1.194,0.018799999999999997,0.0208,0.023700000000000002,0.0265,1.1935134110132488,1.1923097479200297
2004-11-11,1.1958,0.018799999999999997,0.0208,0.023700000000000002,0.0265,1.1953126774620126,1.1941071998013164
2004-11-12,1.1921,0.0191,0.0208,0.023700000000000002,0.0265,1.191643929073413,1.190412437600894
2004-11-15,1.2005,0.0192,0.0212,0.023700000000000002,0.0265,1.200050699867761,1.1989198062833724
2004-11-16,1.1959,0.019299999999999998,0.021400000000000002,0.023700000000000002,0.0265,1.1954623676572105,1.1943852626350426
2004-11-17,1.1949,0.019,0.0213,0.0236,0.026600000000000002,1.1944428540536944,1.1933272165102071
2004-11-18,1.2061,0.0191,0.0213,0.0236,0.026600000000000002,1.2056486002528362,1.2045124745442806
2004-11-19,1.193,0.019799999999999998,0.0215,0.0236,0.026600000000000002,1.1926229581822416,1.1914889733273728
2004-11-22,1.1862,0.019799999999999998,0.022000000000000002,0.0236,0.026600000000000002,1.185825107288998,1.1848448815377737
2004-11-23,1.1842,0.0199,0.0219,0.0236,0.026600000000000002,1.1838355883429255,1.182817756916505
2004-11-24,1.1799,0.019799999999999998,0.0218,0.024300000000000002,0.0263,1.1794584316758563,1.1785812830638551
2004-11-25,1.1775,0.019799999999999998,0.0218,0.024300000000000002,0.0263,1.1770593298570395,1.1761839654273152
2004-11-26,1.1749,0.020099999999999996,0.022099999999999998,0.024300000000000002,0.0263,1.1744896160275444,1.1736744132329933
2004-11-29,1.1862,0.0202,0.0223,0.024300000000000002,0.0263,1.1857955340435617,1.1850215483197972
2004-11-30,1.1854,0.0207,0.0223,0.024300000000000002,0.0263,1.1850450986751826,1.184222343094156
2004-12-01,1.1829,0.0206,0.0222,0.023799999999999998,0.0253,1.1825851843843045,1.1819890144833927
2004-12-02,1.1931,0.0206,0.0222,0.023799999999999998,0.0253,1.1927824697682932,1.1921811591682607
2004-12-03,1.1902,0.0206,0.022099999999999998,0.023799999999999998,0.0253,1.1898832415708844,1.18925382455966
2004-12-06,1.2005,0.0209,0.0225,0.023799999999999998,0.0253,1.2002104534340226,1.199664931806325
2004-12-07,1.2078,0.0208,0.0225,0.023799999999999998,0.0253,1.2074986476820972,1.2069598539239312
2004-12-08,1.214,0.0208,0.022400000000000003,0.022400000000000003,0.0245,1.21383843492148,1.2133665300037273
2004-12-09,1.2218,0.0207,0.022400000000000003,0.022400000000000003,0.0245,1.2216272341628958,1.221162459932911
2004-12-10,1.2252,0.0207,0.0225,0.022400000000000003,0.0245,1.2250267533936652,1.2245911293328366
2004-12-13,1.2275,0.0204,0.022400000000000003,0.022400000000000003,0.0245,1.2272957978440246,1.2268594856503916
2004-12-14,1.2353,0.020099999999999996,0.022099999999999998,0.022400000000000003,0.0245,1.2350636753060955,1.2345633320909433
2004-12-15,1.2252,0.019799999999999998,0.022099999999999998,0.0219,0.0242,1.2249859805854315,1.2245606381392573
2004-12-16,1.233,0.019299999999999998,0.022000000000000002,0.0219,0.0242,1.2327333366605946,1.2323259281347845
2004-12-17,1.2269,0.0195,0.022000000000000002,0.0219,0.0242,1.2266550670027203,1.2262292629590974
2004-12-20,1.2287,0.0197,0.0222,0.0219,0.0242,1.2284751486869798,1.2280893444659806
2004-12-21,1.2304,0.0192,0.022000000000000002,0.0219,0.0242,1.2301236643126294,1.2297273495353112
2004-12-22,1.2417,0.0184,0.0218,0.022799999999999997,0.0246,1.24124557341052,1.2408361228445062
2004-12-23,1.231,0.0183,0.0219,0.022799999999999997,0.0246,1.230539250424194,1.2301741539531876
2004-12-24,1.2296,0.0183,0.0219,0.022799999999999997,0.0246,1.229139774428586,1.2287750931769614
2004-12-27,1.2186,0.019,0.0226,0.022799999999999997,0.0246,1.2182148418005787,1.2179944242906124
2004-12-28,1.2171,0.018799999999999997,0.0225,0.022799999999999997,0.0246,1.2166950693682006,1.2164649281916216
2004-12-29,1.21,0.0176,0.0222,0.023,0.024700000000000003,1.2094565416285454,1.2092483911844358
2004-12-30,1.2043,0.0168,0.0222,0.023,0.024700000000000003,1.2036789686434337,1.203551931821005
2004-12-31,1.2028,0.0189,0.0222,0.023,0.024700000000000003,1.2023898294934714,1.202052863567471
2005-01-03,1.2077,0.0199,0.0232,0.023,0.024700000000000003,1.2073886076686353,1.20724989191741
2005-01-04,1.2223,0.020499999999999997,0.0233,0.023,0.024700000000000003,1.222045841304167,1.2218748204835141
2005-01-05,1.2257,0.0204,0.0233,0.023399999999999997,0.024700000000000003,1.225394171365837,1.2252736377866673
2005-01-06,1.2359,0.0204,0.0231,0.023399999999999997,0.024700000000000003,1.2355916263286593,1.2354086739384305
2005-01-07,1.231,0.0203,0.0232,0.023399999999999997,0.024700000000000003,1.2306826105760436,1.2305412080403508
2005-01-10,1.2223,0.0207,0.0236,0.023399999999999997,0.024700000000000003,1.2220255177404062,1.221965930379904
2005-01-11,1.218,0.0203,0.023399999999999997,0.023399999999999997,0.024700000000000003,1.217685962373372,1.2176065793723756
2005-01-12,1.2004,0.020099999999999996,0.023399999999999997,0.0233,0.0248,1.2000805136692922,1.1999824488173323
2005-01-13,1.2022,0.0206,0.0235,0.0233,0.0248,1.2019300291933162,1.20181169250646
2005-01-14,1.2152,0.0206,0.023700000000000002,0.0233,0.0248,1.2149271098616852,1.2148678791492746
2005-01-17,1.2172,0.0206,0.023700000000000002,0.0233,0.0248,1.216926660733742,1.2168673325382626
2005-01-18,1.2236,0.020499999999999997,0.0239,0.0233,0.0248,1.223315046617817,1.2233263864042934
2005-01-19,1.2275,0.0195,0.023700000000000002,0.023399999999999997,0.024399999999999998,1.2271018389141177,1.2272864899115397
2005-01-20,1.2328,0.0189,0.0235,0.023399999999999997,0.024399999999999998,1.2323385997305256,1.2325243017592684
2005-01-21,1.2211,0.0202,0.0236,0.023399999999999997,0.024399999999999998,1.2207750070695478,1.2208572607096713
2005-01-24,1.2242,0.020499999999999997,0.023700000000000002,0.023399999999999997,0.024399999999999998,1.223904727448143,1.2239870639101482
2005-01-25,1.2354,0.0213,0.0239,0.023399999999999997,0.024399999999999998,1.2351842257597687,1.2352465112811848
2005-01-26,1.2331,0.0216,0.0241,0.0233,0.024300000000000002,1.2329256493641514,1.2330387172924484
2005-01-27,1.2382,0.0216,0.024399999999999998,0.0233,0.024300000000000002,1.2380249282642866,1.2382307680838902
2005-01-28,1.2392,0.0212,0.0246,0.0233,0.024300000000000002,1.2389835602538406,1.2392923787987973
2005-01-31,1.2403,0.0206,0.025099999999999997,0.0233,0.024300000000000002,1.2400214733059973,1.2405465621350298
2005-02-01,1.2356,0.0223,0.025099999999999997,0.0233,0.024300000000000002,1.2354972328728384,1.235845627811048
2005-02-02,1.2374,0.0222,0.025099999999999997,0.0233,0.024300000000000002,1.2372867914798764,1.2376459856372537
2005-02-03,1.2409,0.0218,0.0248,0.0233,0.024300000000000002,1.2407451880931188,1.2410541758815197
2005-02-04,1.2478,0.022000000000000002,0.024700000000000003,0.0233,0.024300000000000002,1.2476650836292864,1.2479240265387768
2005-02-07,1.2552,0.0227,0.025099999999999997,0.0233,0.024300000000000002,1.255137361622849,1.2554495241408445
2005-02-08,1.2463,0.023399999999999997,0.024900000000000002,0.0233,0.024300000000000002,1.2463103657065862,1.2464858161667867
2005-02-09,1.2499,0.023399999999999997,0.025099999999999997,0.0233,0.0245,1.2499103956484492,1.2500863436451735
2005-02-10,1.2415,0.0235,0.025099999999999997,0.0233,0.0245,1.241520651568205,1.2416850913156916
2005-02-11,1.2368,0.0236,0.0255,0.0233,0.0245,1.236830860080011,1.237107317679215
2005-02-14,1.2337,0.023700000000000002,0.0259,0.0233,0.0245,1.2337410436402652,1.2341291663560692
2005-02-15,1.2304,0.024,0.0259,0.0233,0.0245,1.2304716342435102,1.2308280183873772
2005-02-16,1.2364,0.0239,0.025699999999999997,0.0225,0.024399999999999998,1.2365439767103346,1.2367993936984394
2005-02-17,1.2282,0.024,0.0258,0.0225,0.024399999999999998,1.2283532376793511,1.228627263691482
2005-02-18,1.2318,0.0239,0.026099999999999998,0.0225,0.024399999999999998,1.2319434410480348,1.2323203409203856
2005-02-21,1.2335,0.0239,0.026099999999999998,0.0225,0.024399999999999998,1.233643639010189,1.2340210590398568
2005-02-22,1.2244,0.024300000000000002,0.026699999999999998,0.0225,0.024399999999999998,1.224583316281971,1.2250997614551236
2005-02-23,1.2413,0.024700000000000003,0.026699999999999998,0.022400000000000003,0.0246,1.2415374725512376,1.241947699150226
2005-02-24,1.2388,0.0248,0.0269,0.022400000000000003,0.0246,1.239047298376364,1.2395079560701683
2005-02-25,1.2384,0.025,0.0274,0.022400000000000003,0.0246,1.238667820069204,1.2392615812751575
2005-02-28,1.2331,0.025099999999999997,0.0276,0.022400000000000003,0.0246,1.2333769305629492,1.2340191720916363
2005-03-01,1.2402,0.0255,0.0275,0.022400000000000003,0.0246,1.2405197880622838,1.2410936490582913
2005-03-02,1.2384,0.0254,0.0274,0.0233,0.0246,1.238616300017466,1.2392615812751575
2005-03-03,1.2437,0.0255,0.0276,0.0233,0.0246,1.2439275698019676,1.2446270734979872
2005-03-04,1.231,0.0256,0.0276,0.0233,0.0246,1.2312354844343898,1.2319176067186801
2005-03-07,1.2294,0.0259,0.0276,0.0233,0.0246,1.2296658538005372,1.2303164140535705
2005-03-08,1.214,0.026099999999999998,0.0275,0.0233,0.0246,1.2142827177230877,1.2148747701634943
2005-03-09,1.2056,0.026000000000000002,0.0276,0.023,0.024399999999999998,1.205900823421775,1.2065586323427093
2005-03-10,1.204,0.026000000000000002,0.0275,0.023,0.024399999999999998,1.204300424186975,1.204927442600139
2005-03-11,1.2049,0.026000000000000002,0.0276,0.023,0.024399999999999998,1.20520064875655,1.2058580757379982
2005-03-14,1.2071,0.0262,0.027999999999999997,0.023,0.024399999999999998,1.2074212775513602,1.2081798032004771
2005-03-15,1.2079,0.027000000000000003,0.0281,0.023,0.024399999999999998,1.2083018630957334,1.2090105332471923
2005-03-16,1.2052,0.0268,0.027999999999999997,0.0239,0.0248,1.2054906777335141,1.20615821904194
2005-03-17,1.2011,0.0268,0.0279,0.0239,0.0248,1.201389688869668,1.202025116775989
2005-03-18,1.2016,0.027000000000000003,0.0281,0.0239,0.0248,1.2019097963223249,1.2025852116875373
2005-03-21,1.2105,0.027200000000000002,0.0285,0.0239,0.0248,1.2108322258169146,1.211612813059034
2005-03-22,1.208,0.0277,0.028900000000000002,0.0239,0.0248,1.208381772968837,1.2092305704631285
2005-03-23,1.2156,0.027200000000000002,0.028300000000000002,0.0241,0.0255,1.215913400587154,1.2164455297478574
2005-03-24,1.2155,0.027000000000000003,0.028399999999999998,0.0241,0.0255,1.2157931570762053,1.2163756551981122
2005-03-25,1.2183,0.027000000000000003,0.028399999999999998,0.0241,0.0255,1.2185938323866234,1.21917767233884
2005-03-28,1.2186,0.0269,0.028399999999999998,0.0241,0.0255,1.218883770095059,1.2194778884610609
2005-03-29,1.2113,0.027000000000000003,0.028399999999999998,0.0241,0.0255,1.2115921441105781,1.2121726294870203
2005-03-30,1.2163,0.0271,0.028300000000000002,0.0245,0.0256,1.216562994719115,1.2171157814984102
2005-03-31,1.2091,0.0263,0.0279,0.0245,0.0256,1.209280995467587,1.2097908113076312
2005-04-01,1.2143,0.026600000000000002,0.027999999999999997,0.0245,0.0256,1.2145120695247202,1.2150239467408583
2005-04-04,1.2231,0.0264,0.027999999999999997,0.0245,0.0256,1.2232932629215352,1.223829193163752
2005-04-05,1.2183,0.0263,0.0279,0.0245,0.0256,1.2184823726558276,1.2189960676669316
2005-04-06,1.2219,0.026000000000000002,0.0276,0.024300000000000002,0.0252,1.2220727526758315,1.2226285501341547
2005-04-07,1.2228,0.026099999999999998,0.0277,0.024300000000000002,0.0252,1.222983049325117,1.2235594653681807
2005-04-08,1.2288,0.026099999999999998,0.0279,0.024300000000000002,0.0252,1.2289839475062998,1.2296242472423728
2005-04-11,1.2335,0.026000000000000002,0.0276,0.024300000000000002,0.0252,1.23367439268814,1.2342354665606678
2005-04-12,1.2372,0.0262,0.0276,0.024300000000000002,0.0252,1.2373954941243983,1.237937672662228
2005-04-13,1.2377,0.0262,0.0277,0.0241,0.024700000000000003,1.2379161633718947,1.238622578080354
2005-04-14,1.242,0.0262,0.0278,0.0241,0.024700000000000003,1.242216914363653,1.2429566427311352
2005-04-15,1.2468,0.0263,0.0279,0.0241,0.024700000000000003,1.2470281218552737,1.2477913186075977
2005-04-18,1.2478,0.026699999999999998,0.028999999999999998,0.0241,0.024700000000000003,1.2480698147886327,1.2491331527815737
2005-04-19,1.2367,0.0273,0.0291,0.0241,0.024700000000000003,1.2370291256726074,1.2380520212686659
2005-04-20,1.2418,0.0265,0.0287,0.0239,0.024399999999999998,1.2420685218606278,1.2431268412682634
2005-04-21,1.239,0.0259,0.0288,0.0239,0.024399999999999998,1.239206089538336,1.2403546367160323
2005-04-22,1.2349,0.0264,0.029300000000000003,0.0239,0.024399999999999998,1.2351567594540875,1.2364035806579865
2005-04-25,1.2365,0.026699999999999998,0.029300000000000003,0.0239,0.024399999999999998,1.2367879431798334,1.2380055287744758
2005-04-26,1.2451,0.027000000000000003,0.0291,0.0239,0.024399999999999998,1.2454210114854583,1.2465541223536427
2005-04-27,1.2495,0.0265,0.028900000000000002,0.023799999999999998,0.0245,1.2497805810143219,1.250866082743198
2005-04-28,1.2522,0.026000000000000002,0.0288,0.023799999999999998,0.0245,1.2524291155874183,1.2535379202385393
2005-04-29,1.2589,0.027000000000000003,0.028999999999999998,0.023799999999999998,0.0245,1.25923504216637,1.260307640700708
2005-05-02,1.2538,0.0268,0.029300000000000003,0.023799999999999998,0.0245,1.2541128295547166,1.255295400670891
2005-05-03,1.2529,0.0265,0.0291,0.023799999999999998,0.0245,1.253181344500075,1.254332063610386
2005-05-04,1.2456,0.0259,0.0287,0.023700000000000002,0.0246,1.2458279098779907,1.2468689360433334
2005-05-05,1.2442,0.026000000000000002,0.0281,0.023700000000000002,0.0246,1.24443800161348,1.245282020573473
2005-05-06,1.2421,0.0264,0.0287,0.023700000000000002,0.0246,1.2423789216297811,1.2433653704715995
2005-05-09,1.2371,0.026600000000000002,0.0291,0.023700000000000002,0.0246,1.2373983765396677,1.2384832306316154
2005-05-10,1.2361,0.026000000000000002,0.028999999999999998,0.023700000000000002,0.0246,1.2363364521736235,1.2374513988967846
2005-05-11,1.2475,0.026000000000000002,0.0287,0.0241,0.0246,1.2476971249407438,1.2487708716394175
2005-05-12,1.2516,0.0258,0.0288,0.0241,0.0246,1.2517769546161461,1.2529061471947522
2005-05-13,1.265,0.024700000000000003,0.028300000000000002,0.0241,0.0246,1.2650631232275178,1.2661629727177852
2005-05-16,1.2692,0.0248,0.028900000000000002,0.0241,0.0246,1.2692738882743824,1.2705560502907123
2005-05-17,1.2643,0.026000000000000002,0.0288,0.0241,0.0246,1.2644997796092847,1.2656194006857824
2005-05-18,1.2592,0.026000000000000002,0.0286,0.023799999999999998,0.0246,1.2594303963805122,1.2604515032549817
2005-05-19,1.2583,0.0263,0.0287,0.023799999999999998,0.0246,1.2585616269399027,1.2595818739750533
2005-05-20,1.2655,0.026600000000000002,0.028999999999999998,0.023799999999999998,0.0246,1.2657946988472866,1.2668835412214878
2005-05-23,1.2572,0.0269,0.0297,0.023799999999999998,0.0246,1.2575241338012944,1.258793132236744
2005-05-24,1.2588,0.0282,0.0294,0.023799999999999998,0.0246,1.2592606463846705,1.2603013268399343
2005-05-25,1.263,0.0279,0.029500000000000002,0.0239,0.0246,1.2634201631750095,1.26453771803409
2005-05-26,1.2664,0.0277,0.0294,0.0239,0.0246,1.2668002295428271,1.2679103910947669
2005-05-27,1.254,0.0277,0.0297,0.0239,0.0246,1.2543963106812266,1.2555890771753713
2005-05-30,1.2557,0.0277,0.0297,0.0239,0.0246,1.2560968479445107,1.2572912314267255
2005-05-31,1.254,0.027999999999999997,0.029900000000000003,0.0239,0.0246,1.2544275983665867,1.2556513939273466
2005-06-01,1.2482,0.0279,0.0297,0.023700000000000002,0.024300000000000002,1.2486360088824568,1.2498748950127974
2005-06-02,1.2494,0.027999999999999997,0.0297,0.023700000000000002,0.024300000000000002,1.249846819198749,1.2510765052307236
2005-06-03,1.2471,0.0282,0.0301,0.023700000000000002,0.024300000000000002,1.2475667406871431,1.2488973759411575
2005-06-06,1.2444,0.028300000000000002,0.0302,0.023700000000000002,0.024300000000000002,1.2448760797425082,1.2462244067291206
2005-06-07,1.246,0.0282,0.0302,0.023700000000000002,0.024300000000000002,1.2464663290002245,1.2478267524786917
2005-06-08,1.2509,0.028300000000000002,0.0302,0.0236,0.024300000000000002,1.2513889741841044,1.252733936336754
2005-06-09,1.2562,0.0281,0.029900000000000003,0.0236,0.024300000000000002,1.2566701503709372,1.2579480605322664
2005-06-10,1.2512,0.0282,0.0301,0.0236,0.024300000000000002,1.2516786852523372,1.2530032850433617
2005-06-13,1.2554,0.0282,0.030299999999999997,0.0236,0.024300000000000002,1.255880292092219,1.2572717292448379
2005-06-14,1.2522,0.0278,0.0301,0.0236,0.024300000000000002,1.2526374097608037,1.2540047262878016
2005-06-15,1.2356,0.0278,0.03,0.0236,0.0246,1.2360316111647094,1.2372578641355663
2005-06-16,1.2362,0.0276,0.0298,0.0236,0.0246,1.2366112578595427,1.237797236992496
2005-06-17,1.2292,0.0279,0.029900000000000003,0.0236,0.0246,1.229639598789048,1.2308187347810962
2005-06-20,1.2353,0.0281,0.0302,0.0236,0.0246,1.235762328254433,1.237018849078169
2005-06-21,1.2322,0.0285,0.0302,0.0236,0.0246,1.232702160750524,1.2339145356060226
2005-06-22,1.2339,0.028399999999999998,0.030299999999999997,0.023399999999999997,0.024399999999999998,1.2344131244074057,1.235708967796442
2005-06-23,1.2333,0.0279,0.030699999999999998,0.023399999999999997,0.024399999999999998,1.233761587404561,1.235230670410496
2005-06-24,1.2328,0.0278,0.030899999999999997,0.023399999999999997,0.024399999999999998,1.233251146930153,1.234791153960839
2005-06-27,1.2283,0.0285,0.0315,0.023399999999999997,0.024399999999999998,1.2288210115275215,1.2304670137163303
2005-06-28,1.2321,0.029900000000000003,0.031400000000000004,0.023399999999999997,0.024399999999999998,1.232766088627177,1.2342431020773283
2005-06-29,1.2275,0.029500000000000002,0.0313,0.0233,0.0248,1.2281329792985285,1.229482396640827
